Path,ClientComputerName,ClientUserName
F:\Shares\BG_NA23_PROD_01\,10.123.88.84,UK\follettd
F:\Shares\BG_NA23_PROD_01\,10.17.228.33,UK\tha02112
F:\Shares\BG_NA23_PROD_01\,10.176.18.7,UK\araujoa1
F:\Shares\BG_NA23_PROD_01\,10.176.96.178,UK\cankd
F:\Shares\BG_NA23_PROD_01\,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\,10.210.114.97,UK\s8117068
F:\Shares\BG_NA23_PROD_01\,10.210.171.87,UK\pundira
F:\Shares\BG_NA23_PROD_01\,10.210.174.196,UK\masonc11
F:\Shares\BG_NA23_PROD_01\,10.210.175.120,UK\taylod30
F:\Shares\BG_NA23_PROD_01\,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\,10.212.64.137,UK\guptah9
F:\Shares\BG_NA23_PROD_01\,10.212.97.111,UK\singa155
F:\Shares\BG_NA23_PROD_01\,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\,10.212.97.58,UK\abrolr
F:\Shares\BG_NA23_PROD_01\,10.212.97.72,UK\guptah9
F:\Shares\BG_NA23_PROD_01\,10.212.97.88,UK\singa155
F:\Shares\BG_NA23_PROD_01\,10.64.194.151,UK\cankd
F:\Shares\BG_NA23_PROD_01\,10.64.194.151,UK\s8117219
F:\Shares\BG_NA23_PROD_01\,10.64.194.151,UK\s8406518
F:\Shares\BG_NA23_PROD_01\,10.64.194.153,UK\s0000v6
F:\Shares\BG_NA23_PROD_01\,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\,10.80.104.102,UK\linkem
F:\Shares\BG_NA23_PROD_01\,10.80.76.45,UK\masonc11
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\CGI_LOGICA\IN,10.110.136.12,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\CGI_LOGICA\IN,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\CGI_LOGICA\IN\LCMG_BGAS_I003\LCMG_BGAS_I003_20191017163043780_COMPLETED_FAILED.XML,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\CGI_LOGICA\IN\LCMG_BGAS_I003_20191017163043780_COMPLETED_FAILED.XML,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\IPS\MI_EXTRACTS\IPS_MI_20191016173404,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\IPS\MI_EXTRACTS\IPS_MI_20191017060402,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\CURRENT B-SMART REPORTS.LNK,10.17.228.33,UK\tha02112
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\CURRENT B-SMART REPORTS.LNK,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\CURRENT B-SMART REPORTS.LNK,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\07,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\08\D0275001,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\09,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\09\D0275001,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\10\D0040003\D0040V41306435.USR,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\10\D0041001,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGB\IN\2019\10\D0275001,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\IN\2019,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\IN\2019\10,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\IN\2019\10,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\IN\2019\10\D0225002\D0225V41299342.USR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41299136.USR,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\IN\2019\10\D0242001\D0242V41306477.USR,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\OUT\2019,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\ELECTRICITY\BGR\OUT\2019\10,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\A0001001,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\CAS,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\FSI,10.210.175.120,UK\taylod30
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\JRS\TRN01_PN180059.JRS,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\ZBR,10.64.194.153,UK\s0000v6
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\ZBR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\ZBR\ACR03_PN005901.ZBR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\ZBR\ACR03_PN005911.ZBR,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\IN\2019\10\ZCS,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\OUT\2019\10,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\MARKETFLOW\GAS\OUT\2019\10\RNJ\ECA01.PN795074.RNJ,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\METERING\MDB\REPORTS\REPORTS 2019\2019-10\R415_106207,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\METERING\MISCBILL\DATABASE\INCOMING\MDB-REPS,10.65.144.100,UK\zz_autocef-proxy
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\INCOMING_RET_FILES_FROM_DTN\DUPLICATE,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\INCOMING_RET_FILES_FROM_DTN\PHBL6263.RET,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1137.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1138.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1139.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1140.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1141.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1142.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1143.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1144.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1145.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1146.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1147.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1148.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1149.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1150.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1151.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1152.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1153.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1154.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1155.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1156.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1157.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1158.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1159.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1160.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1161.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1162.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\ARCHIVE\PBGT1163.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1137.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1138.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1139.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1140.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1141.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1142.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1143.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1144.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1145.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1146.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1147.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1148.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1149.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1150.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1151.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1152.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1153.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1154.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1155.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1156.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1157.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1158.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1159.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1160.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1161.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1162.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\DR_SAP\OUTGOING_RET_FILES_TO_DTN\PBGT1163.RET,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\SMART MI\MPXN_RECONCILIATION\PHASE3\INPUT\ARCHIVE\HE_MPXN_PH3_20191016.TXT,10.176.18.7,UK\araujoa1
F:\Shares\BG_NA23_PROD_01\BG_FILE_ACHIVING\SOLIHUL4_COMMON\SMART MI\MPXN_RECONCILIATION\PHASE3\OUTPUT,10.176.18.7,UK\araujoa1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.110.136.12,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.123.88.84,UK\follettd
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.17.228.33,UK\tha02112
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.176.18.7,UK\araujoa1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.176.96.178,UK\cankd
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.210.114.97,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.210.175.120,UK\taylod30
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.161.108,UK\kataria1
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.161.125,UK\singhanp
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.97.111,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.97.47,UK\pawarh3
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.97.58,UK\abrolr
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.97.72,UK\guptah9
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.212.97.88,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.64.194.151,UK\cankd
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.64.194.151,UK\s8117219
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.64.194.151,UK\s8406518
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.64.194.153,UK\s0000v6
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.64.194.153,UK\sumanan
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving,10.80.104.102,UK\linkem
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\AQR,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\AQR,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\AQR,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\AQR,10.212.97.111,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\AQR,10.212.97.88,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\AQR\MF_450\Pick_up,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\B0007,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\B0007,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\B0007,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\B0007,10.212.97.111,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\B0007,10.212.97.88,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.110.136.12,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.210.114.118,UK\s8117068
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.212.161.100,UK\gawadeg
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.212.161.15,UK\mehtam2
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.212.97.111,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica,10.212.97.88,UK\singa155
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica\IN,10.110.136.12,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica\IN,10.110.136.22,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica\IN,10.176.21.196,UK\furberd
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica\IN,10.210.114.84,UK\furberd
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica\IN\LCMG_BGAS_I002,10.110.136.21,UK\ZZ_MFT_EFT
F:\Shares\BG_NA23_PROD_01\BG_File_Achiving\CGI_Logica\IN\LCMG_BGAS_I002\LCMG_BGAS_I002_DAILY-20191018085752123.xml,10.110.136.21,UK\ZZ_MFT_EFT
